order_purchase_timestamp,total_sales,total_items,total_orders,day_of_week,month,quarter,is_weekend,is_holiday,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_rolling_avg_7,total_sales_rolling_std_7,total_sales_rolling_avg_30,total_sales_rolling_std_30
2017-06-06,14589.15,156,133,1,6,2,0,0,23925.55,13947.59,17625.88,17167.87,17298.588571428572,4541.061456944584,16776.128666666667,4334.911206336957
2017-06-07,12771.66,132,124,2,6,2,0,0,14589.15,19825.26,23350.97,16148.41,16290.931428571426,4667.7767422776,16663.570333333333,4395.192738560276
2017-06-08,18503.08,151,137,3,6,2,0,0,12771.66,19305.25,15116.79,20787.05,16176.335714285713,4590.649879598963,16587.438000000002,4340.747926776737
2017-06-09,16051.35,127,106,4,6,2,0,0,18503.08,19131.33,10651.18,20927.49,15736.33857142857,4404.029323670278,16424.9,4263.232808029848
2017-06-10,8220.35,83,76,5,6,2,1,0,16051.35,10450.35,13960.71,18164.55,15417.767142857143,4902.564642533934,16093.426666666666,4503.146358848354
2017-06-11,14303.56,126,113,6,6,2,1,0,8220.35,13863.23,9262.62,12191.61,15480.671428571428,4882.076293782632,16163.825,4456.309971772879
2017-06-12,14803.11,149,125,0,6,2,0,0,14303.56,23925.55,18732.86,9053.65,14177.465714285714,3169.193196408512,16355.473666666665,4259.259037101108
2017-06-13,13926.19,140,124,1,6,2,0,0,14803.11,14589.15,13947.59,15022.9,14082.757142857143,3164.7427656378713,16318.916666666666,4275.7653597490435
2017-06-14,20441.67,147,130,2,6,2,0,0,13926.19,12771.66,19825.26,17822.03,15178.472857142857,3881.714122157532,16406.237999999998,4333.875815075047
2017-06-15,12665.77,118,105,3,6,2,0,0,20441.67,18503.08,19305.25,21115.89,14344.57142857143,3669.6763936094385,16124.567333333334,4291.619884662097
2017-06-16,12831.33,103,95,4,6,2,0,0,12665.77,16051.35,19131.33,18195.95,13884.56857142857,3621.572796729949,15945.746666666668,4314.04089654758
2017-06-17,11264.77,84,74,5,6,2,1,0,12831.33,8220.35,10450.35,18245.13,14319.485714285716,2948.181338101281,15713.068000000001,4373.579433756984
2017-06-18,15726.27,99,88,6,6,2,1,0,11264.77,14303.56,13863.23,18397.67,14522.73,2995.5597677896676,15624.021333333334,4344.131681686529
2017-06-19,22692.83,178,155,0,6,2,0,0,15726.27,14803.11,23925.55,10632.41,15649.83285714286,4313.151690777548,16026.035333333333,4423.59011844509
2017-06-20,10968.33,107,92,1,6,2,0,0,22692.83,13926.19,14589.15,17426.2,15227.281428571428,4642.473144418576,15810.773,4509.400612072479
2017-06-21,6183.65,38,35,2,6,2,0,0,10968.33,20441.67,12771.66,25414.2,13190.42142857143,5080.537570059005,15169.754666666668,4463.780192212791
2017-06-22,8643.41,96,86,3,6,2,0,0,6183.65,12665.77,18503.08,17625.88,12615.798571428571,5369.045318910466,14870.339000000002,4592.744673110156
2017-06-23,13023.98,116,106,4,6,2,0,0,8643.41,12831.33,16051.35,23350.97,12643.320000000002,5370.827715504701,14526.106,4313.726503204904
2017-06-24,8325.65,81,76,5,6,2,1,0,13023.98,11264.77,8220.35,15116.79,12223.445714285714,5606.28449916657,14299.734666666667,4457.455132899483
2017-06-25,17646.18,117,105,6,6,2,1,0,8325.65,15726.27,14303.56,10651.18,12497.718571428572,5847.966103260266,14532.901333333335,4442.948795457059
2017-06-26,13414.76,83,72,0,6,2,0,0,17646.18,22692.83,14803.11,13960.71,11172.279999999999,3868.5785796939394,14514.703000000001,4446.490005540712
2017-06-27,16681.61,153,140,1,6,2,0,0,13414.76,10968.33,13926.19,9262.62,11988.462857142857,4386.407824479759,14762.002666666667,4349.567255786078
2017-06-28,14655.82,128,120,2,6,2,0,0,16681.61,6183.65,20441.67,18732.86,13198.772857142858,3619.5863337390606,14626.101333333334,4284.425747907086
2017-06-29,12169.53,122,110,3,6,2,0,0,14655.82,8643.41,12665.77,13947.59,13702.504285714285,3085.995895389687,14566.832666666665,4306.377778371031
2017-06-30,12736.89,97,93,4,6,2,0,0,12169.53,13023.98,12831.33,19825.26,13661.49142857143,3098.399193118017,14330.553666666667,4201.086052929715
2017-07-01,12151.75,94,80,5,7,3,1,0,12736.89,8325.65,11264.77,19305.25,14208.077142857142,2210.4784243968306,14092.103666666666,4111.038237995179
2017-07-02,11459.45,117,104,6,7,3,1,0,12151.75,17646.18,15726.27,19131.33,13324.25857142857,1806.6424767178057,13836.374333333335,4024.466402692997
2017-07-03,16569.25,129,116,0,7,3,0,0,11459.45,13414.76,22692.83,10450.35,13774.900000000003,2186.4727003021917,14040.337666666666,4001.9348008136426
2017-07-04,15484.24,134,123,1,7,3,0,0,16569.25,16681.61,10968.33,13863.23,13603.847142857141,1955.8478070879053,14094.371333333334,4010.3954575730177
2017-07-05,20662.92,161,139,2,7,3,0,0,15484.24,14655.82,6183.65,23925.55,14462.004285714285,3329.6864418032897,13985.617,3771.7361433541173
2017-07-06,22223.72,162,148,3,7,3,0,0,20662.92,12169.53,8643.41,14589.15,15898.317142857142,4224.308640040863,14240.102666666668,4060.3762898401533
2017-07-07,13237.87,133,116,4,7,3,0,0,22223.72,12736.89,13023.98,12771.66,15969.885714285714,4165.65728937967,14255.643000000002,4055.451478892246
2017-07-08,10206.86,91,83,5,7,3,1,0,13237.87,12151.75,8325.65,18503.08,15692.044285714286,4513.131543067258,13979.102333333334,4038.656292136235
2017-07-09,8070.58,96,88,6,7,3,1,0,10206.86,11459.45,17646.18,16051.35,15207.92,5175.927729290027,13713.076666666666,4158.518182892864
2017-07-10,17326.93,156,140,0,7,3,0,0,8070.58,16569.25,13414.76,8220.35,15316.160000000002,5216.901057796038,14016.629333333334,4075.2850286735247
2017-07-11,19973.79,183,161,1,7,3,0,0,17326.93,15484.24,16681.61,14303.56,15957.524285714286,5508.813683280214,14205.636999999999,4218.0409366002505
2017-07-12,19042.22,164,147,2,7,3,0,0,19973.79,20662.92,14655.82,14803.11,15725.995714285715,5308.507788581332,14346.940666666667,4308.775209147613
2017-07-13,14465.01,154,136,3,7,3,0,0,19042.22,22223.72,12169.53,13926.19,14617.608571428573,4469.368697364433,14364.901333333335,4308.0838286418075
2017-07-14,18745.15,168,149,4,7,3,0,0,14465.01,13237.87,12736.89,20441.67,15404.362857142858,4666.397305815687,14308.350666666667,4236.09906587045
2017-07-15,10930.56,112,98,5,7,3,1,0,18745.15,10206.86,12151.75,12665.77,15507.748571428572,4538.3117034767865,14250.510333333334,4271.003100285074
2017-07-16,13027.62,146,111,6,7,3,1,0,10930.56,8070.58,11459.45,12831.33,16215.897142857142,3437.7046432162488,14257.053333333333,4268.903843070444
2017-07-17,21554.98,194,163,0,7,3,0,0,13027.62,17326.93,16569.25,11264.77,16819.904285714285,3992.1698074558376,14600.060333333333,4430.5328575135045
2017-07-18,28238.2,220,190,1,7,3,0,0,21554.98,19973.79,15484.24,15726.27,18000.534285714286,5863.6989203512685,15017.124666666667,5081.30870413134
2017-07-19,16545.34,171,150,2,7,3,0,0,28238.2,19042.22,20662.92,22692.83,17643.837142857144,5865.714527247061,14812.208333333334,4881.1054248433375
2017-07-20,17974.18,167,140,3,7,3,0,0,16545.34,14465.01,22223.72,10968.33,18145.147142857142,5696.265499976617,15045.736666666666,4858.398752071853
2017-07-21,12799.85,130,113,4,7,3,0,0,17974.18,18745.15,13237.87,6183.65,17295.818571428572,6025.602720039523,15266.276666666668,4584.702467215508
2017-07-22,11456.81,101,88,5,7,3,1,0,12799.85,10930.56,10206.86,8643.41,17370.997142857144,5935.560497702853,15360.056666666667,4471.947957186947
2017-07-23,12117.61,107,104,6,7,3,1,0,11456.81,13027.62,8070.58,13023.98,17240.995714285713,6055.3023513690305,15329.844333333334,4491.294491465326
